Título,"Tipo de cambio pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de liquidación","Tipo de cambio Pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de determinación (FIX)","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura compra","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Cierre compra","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas, Cierre venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Máximo","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas Mínimo","Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954",Tipo de Cambio Cierre de Jornada
Periodo disponible,14/11/1991 - 18/02/2026,12/11/1991 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 29/10/2021,02/01/1992 - 29/10/2021,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,19/04/1954 - 16/02/2026,01/11/2021 - 16/02/2026
Periodicidad,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria
Cifra,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio
Unidad,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar
Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF60653,SF43718,SF43787,SF43784,SF43788,SF43786,SF43785,SF43717,SF63528,SF343410
06/07/2016,18.3858,18.8161,18.8385,18.8435,18.7335,18.7385,18.929,18.7185,18.8161,N/E
07/07/2016,18.7536,18.8607,18.74,18.744,18.853,18.857,18.9455,18.744,18.8607,N/E
08/07/2016,18.8161,18.5991,18.6915,18.6965,18.456,18.461,18.7,18.461,18.5991,N/E
09/07/2016,18.8607,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/07/2016,18.8607,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/07/2016,18.8607,18.4597,18.402,18.407,18.4595,18.4645,18.5,18.4025,18.4597,N/E
12/07/2016,18.5991,18.3006,18.32,18.325,18.2965,18.3015,18.35,18.27,18.3006,N/E
13/07/2016,18.4597,18.3937,18.3205,18.3275,18.364,18.371,18.442,18.3145,18.3937,N/E
14/07/2016,18.3006,18.3061,18.3285,18.3335,18.302,18.307,18.3585,18.285,18.3061,N/E
15/07/2016,18.3937,18.492,18.465,18.47,18.465,18.47,18.54,18.445,18.492,N/E
16/07/2016,18.3061,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/07/2016,18.3061,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/07/2016,18.3061,18.4879,18.5205,18.5255,18.401,18.406,18.543,18.406,18.4879,N/E
19/07/2016,18.492,18.5719,18.551,18.556,18.5765,18.5815,18.64,18.525,18.5719,N/E
20/07/2016,18.4879,18.5729,18.614,18.619,18.613,18.618,18.635,18.525,18.5729,N/E
21/07/2016,18.5719,18.6022,18.635,18.64,18.6235,18.6285,18.6485,18.539,18.6022,N/E
22/07/2016,18.5729,18.6089,18.6185,18.6235,18.565,18.57,18.64,18.57,18.6089,N/E
23/07/2016,18.6022,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/07/2016,18.6022,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/07/2016,18.6022,18.7569,18.683,18.688,18.7545,18.7595,18.78,18.688,18.7569,N/E
26/07/2016,18.6089,18.8114,18.7735,18.7795,18.8065,18.8125,18.848,18.7775,18.8114,N/E
27/07/2016,18.7569,18.8602,18.7935,18.7985,18.863,18.87,18.9315,18.783,18.8602,N/E
28/07/2016,18.8114,18.8979,18.8285,18.8325,18.887,18.894,18.939,18.8325,18.8979,N/E
29/07/2016,18.8602,18.7837,18.796,18.801,18.7635,18.7685,18.829,18.7175,18.7837,N/E
30/07/2016,18.8979,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31/07/2016,18.8979,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/08/2016,18.8979,18.8504,18.85,18.856,18.839,18.845,18.881,18.8195,18.8504,N/E
02/08/2016,18.7837,18.8966,18.811,18.817,18.943,18.949,18.97,18.799,18.8966,N/E
03/08/2016,18.8504,18.9117,18.974,18.98,18.9285,18.9345,18.995,18.8855,18.9117,N/E
04/08/2016,18.8966,18.8612,18.8775,18.8835,18.8945,18.9005,18.915,18.844,18.8612,N/E
05/08/2016,18.9117,18.8691,18.894,18.9,18.744,18.75,18.9235,18.75,18.8691,N/E
06/08/2016,18.8612,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/08/2016,18.8612,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/08/2016,18.8612,18.5716,18.5615,18.5665,18.561,18.566,18.6035,18.5255,18.5716,N/E
09/08/2016,18.8691,18.3842,18.415,18.42,18.4605,18.4655,18.47,18.3695,18.3842,N/E
10/08/2016,18.5716,18.3479,18.341,18.346,18.3555,18.3605,18.398,18.3045,18.3479,N/E
11/08/2016,18.3842,18.2678,18.3185,18.3235,18.184,18.189,18.3385,18.1665,18.2678,N/E
12/08/2016,18.3479,18.2455,18.1645,18.1695,18.2775,18.2825,18.3175,18.169,18.2455,N/E
13/08/2016,18.2678,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/08/2016,18.2678,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/08/2016,18.2678,18.0363,18.076,18.081,18.08,18.085,18.0975,17.9935,18.0363,N/E
16/08/2016,18.2455,17.9869,18.005,18.009,17.9995,18.0035,18.032,17.96,17.9869,N/E
17/08/2016,18.0363,18.2598,18.2535,18.2575,18.152,18.156,18.34,18.1275,18.2598,N/E
18/08/2016,17.9869,18.0832,18.0945,18.0985,18.08,18.084,18.1405,18.042,18.0832,N/E
19/08/2016,18.2598,18.2674,18.2945,18.2985,18.2635,18.2675,18.306,18.225,18.2674,N/E
20/08/2016,18.0832,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/08/2016,18.0832,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/08/2016,18.0832,18.3023,18.31,18.314,18.322,18.326,18.358,18.277,18.3023,N/E
23/08/2016,18.2674,18.3202,18.267,18.272,18.46,18.465,18.477,18.272,18.3202,N/E
24/08/2016,18.3023,18.4971,18.494,18.499,18.4755,18.4805,18.556,18.4445,18.4971,N/E
25/08/2016,18.3202,18.446,18.4415,18.4465,18.3955,18.4005,18.4655,18.4005,18.446,N/E
26/08/2016,18.4971,18.283,18.365,18.37,18.541,18.546,18.561,18.17,18.283,N/E
27/08/2016,18.446,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/08/2016,18.446,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/08/2016,18.446,18.5773,18.61,18.616,18.58,18.586,18.6165,18.5315,18.5773,N/E
30/08/2016,18.283,18.7953,18.705,18.71,18.8435,18.8485,18.85,18.71,18.7953,N/E
31/08/2016,18.5773,18.8611,18.843,18.848,18.844,18.849,18.887,18.81,18.8611,N/E
01/09/2016,18.7953,18.8523,18.873,18.88,18.7745,18.7775,18.9275,18.7775,18.8523,N/E
02/09/2016,18.8611,18.6589,18.594,18.599,18.58,18.585,18.72,18.56,18.6589,N/E
03/09/2016,18.8523,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/09/2016,18.8523,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/09/2016,18.8523,18.5581,18.5515,18.5575,18.547,18.553,18.58,18.51,18.5581,N/E
06/09/2016,18.6589,18.3524,18.495,18.5,18.2555,18.2605,18.5,18.2605,18.3524,N/E
07/09/2016,18.5581,18.3689,18.3185,18.3235,18.385,18.39,18.422,18.3175,18.3689,N/E
08/09/2016,18.3524,18.5427,18.4625,18.4675,18.616,18.621,18.68,18.4455,18.5427,N/E
09/09/2016,18.3689,18.8451,18.885,18.89,18.8565,18.8615,18.928,18.8015,18.8451,N/E
10/09/2016,18.5427,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/09/2016,18.5427,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/09/2016,18.5427,19.0646,19.1115,19.1165,18.9335,18.9385,19.1565,18.9195,19.0646,N/E
13/09/2016,18.8451,19.152,19.123,19.128,19.1225,19.1295,19.22,19.0585,19.152,N/E
14/09/2016,19.0646,19.2275,19.235,19.24,19.2175,19.2225,19.27,19.1445,19.2275,N/E
15/09/2016,19.152,19.2514,19.3015,19.3075,19.246,19.252,19.3075,19.2035,19.2514,N/E
16/09/2016,19.2275,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/09/2016,19.2275,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/09/2016,19.2275,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/09/2016,19.2275,19.6097,19.642,19.65,19.6735,19.6815,19.6985,19.5805,19.6097,N/E
20/09/2016,19.2514,19.777,19.6935,19.6995,19.838,19.844,19.9085,19.67,19.777,N/E
21/09/2016,19.6097,19.8394,19.8715,19.8775,19.864,19.87,19.88,19.6625,19.8394,N/E
22/09/2016,19.777,19.5965,19.5725,19.5805,19.6215,19.6295,19.6885,19.5075,19.5965,N/E
23/09/2016,19.8394,19.7211,19.7075,19.7155,19.783,19.791,19.791,19.672,19.7211,N/E
24/09/2016,19.5965,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/09/2016,19.5965,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/09/2016,19.5965,19.8322,19.853,19.86,19.8475,19.8545,19.888,19.7815,19.8322,N/E
27/09/2016,19.7211,19.5044,19.563,19.57,19.4255,19.4325,19.598,19.43,19.5044,N/E
28/09/2016,19.8322,19.5002,19.4765,19.4835,19.373,19.38,19.559,19.334,19.5002,N/E
29/09/2016,19.5044,19.4086,19.4235,19.4305,19.364,19.371,19.645,19.366,19.4086,N/E
30/09/2016,19.5002,19.3776,19.424,19.432,19.374,19.382,19.455,19.3015,19.3776,N/E
01/10/2016,19.4086,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/10/2016,19.4086,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/10/2016,19.4086,19.3211,19.2815,19.2895,19.297,19.302,19.37,19.26,19.3211,N/E
04/10/2016,19.3776,19.2138,19.205,19.212,19.2945,19.3015,19.355,19.1565,19.2138,N/E
05/10/2016,19.3211,19.2554,19.28,19.287,19.2285,19.2355,19.33,19.2,19.2554,N/E
06/10/2016,19.2138,19.2433,19.2545,19.2615,19.2365,19.2435,19.28,19.212,19.2433,N/E
07/10/2016,19.2554,19.2994,19.246,19.253,19.281,19.288,19.37,19.2495,19.2994,N/E
08/10/2016,19.2433,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/10/2016,19.2433,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/10/2016,19.2433,18.8786,18.8525,18.8595,18.892,18.899,18.92,18.8155,18.8786,N/E
11/10/2016,19.2994,18.9531,18.904,18.909,18.9495,18.9545,19.0015,18.909,18.9531,N/E
12/10/2016,18.8786,18.9622,18.9355,18.9415,18.925,18.931,19.01,18.916,18.9622,N/E
13/10/2016,18.9531,19.0399,19.036,19.043,18.9285,18.9355,19.1,18.928,19.0399,N/E
14/10/2016,18.9622,19.0046,18.875,18.88,18.97,18.975,19.055,18.85,19.0046,N/E
15/10/2016,19.0399,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/10/2016,19.0399,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/10/2016,19.0399,18.8723,18.882,18.887,18.874,18.879,18.9045,18.8555,18.8723,N/E
18/10/2016,19.0046,18.6726,18.694,18.699,18.6345,18.6395,18.705,18.5985,18.6726,N/E
19/10/2016,18.8723,18.5894,18.583,18.589,18.5455,18.5515,18.63,18.524,18.5894,N/E
20/10/2016,18.6726,18.5945,18.5575,18.5645,18.588,18.595,18.6425,18.5475,18.5945,N/E
21/10/2016,18.5894,18.6481,18.683,18.688,18.606,18.611,18.692,18.582,18.6481,N/E
22/10/2016,18.5945,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/10/2016,18.5945,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/10/2016,18.5945,18.5658,18.543,18.549,18.556,18.562,18.615,18.54,18.5658,N/E
25/10/2016,18.6481,18.5147,18.5405,18.5475,18.5045,18.5115,18.5475,18.478,18.5147,N/E
26/10/2016,18.5658,18.6485,18.6715,18.6775,18.676,18.682,18.702,18.6195,18.6485,N/E
27/10/2016,18.5147,18.8443,18.7345,18.7405,18.79,18.796,18.88,18.7405,18.8443,N/E
28/10/2016,18.6485,18.7304,18.7495,18.7565,18.968,18.975,19.105,18.695,18.7304,N/E
29/10/2016,18.8443,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/10/2016,18.8443,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31/10/2016,18.8443,18.8887,18.9275,18.9325,18.901,18.906,18.9355,18.79,18.8887,N/E
01/11/2016,18.7304,19.1306,19.0555,19.0605,19.214,19.219,19.25,19.0605,19.1306,N/E
02/11/2016,18.8887,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/11/2016,18.8887,19.2014,19.243,19.25,19.127,19.134,19.259,19.1235,19.2014,N/E
04/11/2016,19.1306,19.0792,19.096,19.103,19.0285,19.0355,19.15,18.935,19.0792,N/E
05/11/2016,19.2014,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/11/2016,19.2014,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/11/2016,19.2014,18.6192,18.6165,18.6235,18.6365,18.6435,18.695,18.5895,18.6192,N/E
08/11/2016,19.0792,18.5089,18.6265,18.6345,18.4135,18.4215,18.6685,18.397,18.5089,N/E
09/11/2016,18.6192,19.925,19.941,19.95,19.984,19.993,20.104,19.72,19.925,N/E
10/11/2016,18.5089,20.4812,20.571,20.579,20.522,20.53,20.64,20.395,20.4812,N/E
11/11/2016,19.925,21.0511,21.1675,21.1755,20.9395,20.9475,21.2675,20.61,21.0511,N/E
12/11/2016,20.4812,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/11/2016,20.4812,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/11/2016,20.4812,20.8729,20.817,20.825,20.752,20.76,20.98,20.7485,20.8729,N/E
15/11/2016,21.0511,20.349,20.3095,20.3175,20.2645,20.2725,20.44,20.2615,20.349,N/E
16/11/2016,20.8729,20.2884,20.3085,20.3165,20.33,20.338,20.345,20.216,20.2884,N/E
17/11/2016,20.349,20.1898,20.202,20.21,20.406,20.414,20.47,20.1365,20.1898,N/E
18/11/2016,20.2884,20.4193,20.357,20.365,20.579,20.587,20.587,20.31,20.4193,N/E
19/11/2016,20.1898,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/11/2016,20.1898,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/11/2016,20.1898,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/11/2016,20.1898,20.5205,20.4665,20.4745,20.597,20.605,20.6395,20.4515,20.5205,N/E
23/11/2016,20.4193,20.6901,20.6885,20.6965,20.6845,20.6925,20.779,20.573,20.6901,N/E
24/11/2016,20.5205,20.7051,20.732,20.74,20.742,20.75,20.75,20.692,20.7051,N/E
25/11/2016,20.6901,20.6475,20.6365,20.6445,20.652,20.66,20.6825,20.607,20.6475,N/E
26/11/2016,20.7051,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/11/2016,20.7051,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/11/2016,20.7051,20.5521,20.517,20.523,20.614,20.62,20.62,20.5225,20.5521,N/E
29/11/2016,20.6475,20.6225,20.652,20.66,20.6175,20.62,20.6635,20.5825,20.6225,N/E
30/11/2016,20.5521,20.5155,20.564,20.571,20.4995,20.5065,20.585,20.4465,20.5155,N/E
01/12/2016,20.6225,20.7488,20.732,20.74,20.714,20.722,20.879,20.6945,20.7488,N/E
02/12/2016,20.5155,20.6149,20.5855,20.5935,20.627,20.635,20.656,20.5585,20.6149,N/E
03/12/2016,20.7488,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/12/2016,20.7488,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/12/2016,20.7488,20.5927,20.639,20.646,20.555,20.562,20.66,20.56,20.5927,N/E
06/12/2016,20.6149,20.3863,20.383,20.39,20.4005,20.4075,20.465,20.3145,20.3863,N/E
07/12/2016,20.5927,20.2967,20.274,20.282,20.4015,20.4095,20.4095,20.2275,20.2967,N/E
08/12/2016,20.3863,20.4162,20.453,20.46,20.3475,20.3545,20.495,20.32,20.4162,N/E
09/12/2016,20.2967,20.3305,20.3455,20.3525,20.3525,20.3595,20.4075,20.296,20.3305,N/E
10/12/2016,20.4162,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/12/2016,20.4162,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/12/2016,20.4162,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/12/2016,20.4162,20.2567,20.245,20.252,20.2615,20.2685,20.2855,20.225,20.2567,N/E
14/12/2016,20.3305,20.2226,20.224,20.232,20.372,20.38,20.4055,20.188,20.2226,N/E
15/12/2016,20.2567,20.5973,20.5745,20.5825,20.3765,20.3845,20.671,20.3845,20.5973,N/E
16/12/2016,20.2226,20.428,20.425,20.433,20.434,20.442,20.4885,20.412,20.428,N/E
17/12/2016,20.5973,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/12/2016,20.5973,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/12/2016,20.5973,20.4098,20.414,20.422,20.3925,20.4005,20.4365,20.3795,20.4098,N/E
20/12/2016,20.428,20.43,20.4105,20.4185,20.4295,20.4375,20.463,20.4015,20.43,N/E
21/12/2016,20.4098,20.4921,20.469,20.477,20.537,20.545,20.5825,20.465,20.4921,N/E
22/12/2016,20.43,20.7179,20.756,20.764,20.7385,20.7465,20.7675,20.6815,20.7179,N/E
23/12/2016,20.4921,20.6271,20.645,20.65,20.647,20.652,20.6855,20.599,20.6271,N/E
24/12/2016,20.7179,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/12/2016,20.7179,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/12/2016,20.7179,20.6445,20.62,20.63,20.6395,20.6495,20.687,20.629,20.6445,N/E
27/12/2016,20.6271,20.7052,20.635,20.643,20.759,20.767,20.779,20.6235,20.7052,N/E
28/12/2016,20.6445,20.7314,20.752,20.76,20.737,20.745,20.762,20.7005,20.7314,N/E
29/12/2016,20.7052,20.664,20.653,20.66,20.6695,20.6765,20.6905,20.643,20.664,N/E
30/12/2016,20.7314,20.6194,20.625,20.633,20.632,20.64,20.6625,20.583,20.6194,N/E
31/12/2016,20.664,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/01/2017,20.664,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/01/2017,20.664,20.7323,20.736,20.745,20.73,20.739,20.765,20.72,20.7323,N/E
03/01/2017,20.6194,20.852,20.723,20.73,21.043,21.05,21.05,20.73,20.852,N/E
04/01/2017,20.7323,21.3799,21.272,21.277,21.5175,21.5225,21.5225,21.2755,21.3799,N/E
05/01/2017,20.852,21.3661,21.321,21.329,21.432,21.44,21.598,21.27,21.3661,N/E
06/01/2017,21.3799,21.3144,21.2895,21.2975,21.224,21.232,21.3915,21.2085,21.3144,N/E
07/01/2017,21.3661,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/01/2017,21.3661,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/01/2017,21.3661,21.3219,21.2785,21.2865,21.379,21.387,21.387,21.27,21.3219,N/E
10/01/2017,21.3144,21.6168,21.5795,21.5875,21.7185,21.7265,21.7265,21.5585,21.6168,N/E
11/01/2017,21.3219,21.9076,21.8785,21.8865,21.892,21.9,22.05,21.7595,21.9076,N/E
12/01/2017,21.6168,21.7204,21.7105,21.7185,21.6945,21.7025,21.77,21.6595,21.7204,N/E
13/01/2017,21.9076,21.633,21.743,21.751,21.574,21.582,21.751,21.516,21.633,N/E
14/01/2017,21.7204,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/01/2017,21.7204,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/01/2017,21.7204,21.6643,21.668,21.676,21.6845,21.6925,21.695,21.6375,21.6643,N/E
17/01/2017,21.633,21.5738,21.55,21.555,21.563,21.568,21.63,21.5015,21.5738,N/E
18/01/2017,21.6643,21.8514,21.729,21.737,21.902,21.91,21.9225,21.69,21.8514,N/E
19/01/2017,21.5738,21.9044,21.9695,21.9775,21.922,21.93,21.99,21.8515,21.9044,N/E
20/01/2017,21.8514,21.7002,21.783,21.787,21.5965,21.6045,21.86,21.535,21.7002,N/E
21/01/2017,21.9044,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/01/2017,21.9044,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/01/2017,21.9044,21.4512,21.4125,21.4195,21.434,21.441,21.537,21.4015,21.4512,N/E
24/01/2017,21.7002,21.3692,21.28,21.36,21.415,21.423,21.445,21.325,21.3692,N/E
25/01/2017,21.4512,21.3439,21.3965,21.4035,21.236,21.243,21.4035,21.243,21.3439,N/E
26/01/2017,21.3692,21.2024,21.1865,21.1945,21.1765,21.1845,21.37,21.065,21.2024,N/E
27/01/2017,21.3439,21.0212,21.0545,21.0595,20.9045,20.9095,21.095,20.8525,21.0212,N/E
28/01/2017,21.2024,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/01/2017,21.2024,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/01/2017,21.2024,20.7588,20.76,20.767,20.769,20.776,20.825,20.6575,20.7588,N/E
31/01/2017,21.0212,20.7908,20.715,20.719,20.8125,20.8165,20.895,20.689,20.7908,N/E
01/02/2017,20.7588,20.7752,20.77,20.775,20.7535,20.7585,20.8455,20.7185,20.7752,N/E
02/02/2017,20.7908,20.5757,20.534,20.54,20.5005,20.5065,20.6495,20.44,20.5757,N/E
03/02/2017,20.7752,20.3439,20.341,20.347,20.4335,20.4395,20.45,20.2875,20.3439,N/E
04/02/2017,20.5757,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/02/2017,20.5757,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/02/2017,20.5757,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/02/2017,20.5757,20.637,20.641,20.648,20.606,20.613,20.682,20.57,20.637,N/E
08/02/2017,20.3439,20.4994,20.564,20.57,20.474,20.48,20.599,20.447,20.4994,N/E
09/02/2017,20.637,20.4163,20.451,20.455,20.3695,20.3735,20.48,20.3,20.4163,N/E
10/02/2017,20.4994,20.3535,20.3655,20.3725,20.3175,20.3245,20.3895,20.3045,20.3535,N/E
11/02/2017,20.4163,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/02/2017,20.4163,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/02/2017,20.4163,20.328,20.323,20.331,20.3135,20.3215,20.3595,20.3045,20.328,N/E
14/02/2017,20.3535,20.3507,20.27,20.278,20.2615,20.2695,20.384,20.2695,20.3507,N/E
15/02/2017,20.328,20.3254,20.369,20.376,20.276,20.283,20.385,20.24,20.3254,N/E
16/02/2017,20.3507,20.3325,20.3055,20.3135,20.307,20.315,20.36,20.2765,20.3325,N/E
17/02/2017,20.3254,20.4526,20.451,20.458,20.419,20.426,20.505,20.388,20.4526,N/E
18/02/2017,20.3325,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/02/2017,20.3325,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/02/2017,20.3325,20.4059,20.4265,20.4345,20.384,20.392,20.443,20.384,20.4059,N/E
21/02/2017,20.4526,20.4489,20.4225,20.4295,20.144,20.151,20.489,20.097,20.4489,N/E
22/02/2017,20.4059,19.9127,19.979,19.985,19.8835,19.8895,20.02,19.86,19.9127,N/E
23/02/2017,20.4489,19.7011,19.705,19.71,19.634,19.639,19.763,19.6375,19.7011,N/E
24/02/2017,19.9127,19.8335,19.7735,19.7815,19.865,19.873,19.8935,19.7145,19.8335,N/E
25/02/2017,19.7011,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/02/2017,19.7011,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/02/2017,19.7011,19.8322,19.817,19.825,19.962,19.97,19.97,19.7845,19.8322,N/E
28/02/2017,19.8335,19.9957,19.94,19.948,20.088,20.096,20.096,19.9145,19.9957,N/E
01/03/2017,19.8322,19.9007,20.002,20.01,19.784,19.792,20.017,19.725,19.9007,N/E
02/03/2017,19.9957,19.9373,19.937,19.945,19.9835,19.9915,20.034,19.9025,19.9373,N/E
03/03/2017,19.9007,19.6147,19.6455,19.6525,19.5355,19.5425,19.653,19.511,19.6147,N/E
04/03/2017,19.9373,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/03/2017,19.9373,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/03/2017,19.9373,19.5538,19.528,19.536,19.5615,19.5695,19.6025,19.442,19.5538,N/E
07/03/2017,19.6147,19.521,19.507,19.515,19.478,19.486,19.5625,19.444,19.521,N/E
08/03/2017,19.5538,19.6007,19.5905,19.5985,19.641,19.649,19.649,19.57,19.6007,N/E
09/03/2017,19.521,19.7974,19.744,19.752,19.877,19.885,19.885,19.7505,19.7974,N/E
10/03/2017,19.6007,19.6279,19.6105,19.6185,19.6365,19.6445,19.7165,19.5725,19.6279,N/E
11/03/2017,19.7974,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/03/2017,19.7974,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/03/2017,19.7974,19.5803,19.5735,19.5815,19.577,19.585,19.61,19.553,19.5803,N/E
14/03/2017,19.6279,19.6543,19.652,19.659,19.688,19.695,19.7225,19.615,19.6543,N/E
15/03/2017,19.5803,19.4493,19.4775,19.4835,19.264,19.27,19.51,19.23,19.4493,N/E
16/03/2017,19.6543,19.173,19.128,19.135,19.1995,19.2065,19.2065,19.1195,19.173,N/E
17/03/2017,19.4493,19.117,19.1775,19.1835,19.0765,19.0825,19.1875,19.0685,19.117,N/E
18/03/2017,19.173,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
